ND,DC,EC,LC,CC,BC,FR
" Vittone R, 2010, BATI",0.00020483408439164277,8.270496486679735e-10,0.0,0.09467662173955202,0.0,0
" Cristobal J, 2008, J GEOPHYS RES-ATMOS",0.00020483408439164277,7.619238294009592e-10,0.0,0.09472438347659054,0.0,0
" Robertson An, 2018, P ASME INT C OCEA",0.00020483408439164277,1.3698329527176133e-09,0.0,0.07820835269051471,0.0,0
" Platon R, 2015, ENERG BUILDINGS",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Balieu R, 2019, ROAD MATER PAVEMENT",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Moriyama T, 2018, COMM COM INF SC",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
"Thorvaldsen Ke1, 2022, INT J ELEC POWER",0.009217533797623925,1.600397198414517e-08,0.017946000514833957,0.10207409885422765,0.017946000514833957,0
" Zong Hh, 2020, J FLUID MECH",0.0006145022531749283,0.001556460719908686,0.0026082043722287433,0.12746403488159577,0.0035440166033211965,0
" Ryyan A, 2018, J CLEAN ENERGY TECHN",0.00020483408439164277,1.0160749476166451e-10,0.0,0.08766227936291322,0.0,0
" Evans T, 2004, APC WHITE PAP",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Toja-Silva F, 2018, J WIND ENG IND AEROD",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Freund S, 2021, BUILD ENVIRON",0.00020483408439164277,2.52880119606746e-08,0.0,0.09533480442890899,0.0,0
" Tian W, 2018, RENEW SUST ENERG REV",0.0006145022531749283,1.6365068671259284e-07,0.06527006624340724,0.11344254676426165,0.06816419669431129,0
" Bolinger M, 2021, WIND ENG",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
"Rivera-Arreba I1, 2021, J PHYS CONF SER",0.005120852109791069,7.563721638434059e-05,0.021591399554994523,0.11986839520722845,0.020449970491049185,0
" Yu Fw, 2007, BUILD ENVIRON",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Larsen Gc, 2008, WIND ENERGY",0.0008193363375665711,5.221978158363165e-05,0.009595531526788773,0.12496480405457291,0.009368558248296476,0
" Drgona J, 2020, J PROCESS CONTR",0.00020483408439164277,2.52880119606746e-08,0.0,0.09533480442890899,0.0,0
" Bossanyi Ea, 2003, WIND ENERGY",0.00020483408439164277,2.299025306714953e-06,0.0,0.11696494884879849,0.0,0
" Fearnside Pm, 1989, ENVIRON MANAGE",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Attard J, 2015, GOV INFORM Q",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Yang S, 2019, ATMOSPHERE-BASEL",0.00040966816878328555,1.8435077489216016e-09,3.9097948909010534e-06,0.09483478700052449,3.909794890901054e-06,0
" Vierlinger R, 2012, OCTOPU",0.00020483408439164277,2.848622200432603e-08,0.0,0.09092771600454452,0.0,0
" Breiman L, 2001, MACH LEARN",0.00040966816878328555,7.664871647952793e-10,0.004497117425031187,0.09476483490886503,0.004497117425031187,0
"Gueydon S1, 2021, J PHYS CONF SER",0.0014338385907414993,8.73399320984203e-07,0.0020181810863557,0.09922764227642276,0.002042922475962736,0
" Kabir E, 2018, RENEW SUST ENERG REV",0.00040966816878328555,1.0489044571483909e-10,0.002140623194167856,0.08772844076263725,0.002140623194167856,0
" Khademagha P, 2016, BUILD ENVIRON",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Saiedlue S, 2019, ARCC INT C",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Pearson Je, 1966, TELLUS",0.00020483408439164277,1.0164581002536279e-09,0.0,0.09478691389185516,0.0,0
" Rezgui Y, 2013, J CIV ENG MANAG",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Awad Ham, 2020, NEWS URAL STATE MINI",0.00020483408439164277,1.2177700567733078e-07,0.0,0.08649433942207183,0.0,0
" Jason Jonkman, 2009, DEFINITION 5 MW REFE",0.0014338385907414993,0.00041837716038701454,0.06756448939495543,0.13129656025603098,0.06257944196396227,0
"Abu Shmeis R M, 2018, WATER CHEM MICROBIOL",0.00020483408439164277,1.0649922624009258e-05,0.0,0.10418044856063678,0.0,0
" Behroozi F, 2003, ISA T",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
"Bak C, 2013, DANISH WIND POWER RE",0.00040966816878328555,1.1174858539781667e-05,0.006135293328966793,0.10768721738171391,0.0048459644199206255,0
" Smith P, 2007, AR4 CLIMATE CHANGE 2007: MITIGATION OF CLIMATE CHANGE",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Han X, 2019, INT REV CEL MOL BIO",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Davenport Ce, 2019, B AM METEOROL SOC",0.00020483408439164277,1.0649922624009258e-05,0.0,0.10418044856063678,0.0,0
" Smidt Mb, 2020, ENVIRONMENT",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Morita N, 2016, FUNDAMENTALS INKJE",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Lee N, 2017, NRELTP7A406904",0.00040966816878328555,0.052370152086956424,0.0031306965676589095,0.11359035808185393,0.0031306965676589095,0
" Cui Y, 2017, APPL ENERG",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Raftery P, 2018, ENERG BUILDINGS",0.00020483408439164277,1.3883358802864816e-10,0.0,0.08003672311753036,0.0,0
" Wang J, 2013, TECH RE",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
"Angenendt G, 2019, ENERG CONVERS MAN-X",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Setti L, 2020, ENVIRON RES",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Mills E, 2011, ENERG EFFIC",0.00020483408439164277,1.941116922138592e-09,0.0,0.09277312201888908,0.0,0
" Forristall Gz, 1978, J GEOPHYS RES-OCEANS",0.00020483408439164277,1.1049115238925728e-05,0.0,0.10558643510608387,0.0,0
" Hofmann M, 2013, ENRGY PROCED",0.00020483408439164277,3.176426628336747e-08,0.0,0.0806289121207617,0.0,0
"Allen C, 2020, DEFINITION UMAINE V",0.00020483408439164277,8.190877348041268e-08,0.0,0.09854861826036053,0.0,0
" Nanos Em, 2020, J PHYS CONF SER",0.00040966816878328555,1.118034300026217e-05,0.004089127880172438,0.10942508125070044,0.004089127880172438,0
" Srensen N, 1995, THESIS RISO NATL LA",0.00020483408439164277,2.5521738477345628e-05,0.0,0.0926217534007475,0.0,0
" Awwad E, 2013, J EUR CERAM SOC",0.00020483408439164277,3.2781421656077732e-15,0.0,0.06681721754602067,0.0,0
" Dudhia J, 2000, MESOSCALE MODELLIN",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Hansen Rs, 1964, J APPL PHYS",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
"[Anonymous], 2019, STAT HAUSHALTSSTROM",0.00020483408439164277,2.2981176228500297e-16,0.0,0.056404746224856445,0.0,0
" Wallace Jm, 2006, ATMOSPHERIC SCI",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Sethi M, MAT TODAY P 202",0.00020483408439164277,3.413564994552725e-06,0.0,0.11640716278404349,0.0,0
" Katic K, 2020, APPL ERGON",0.00020483408439164277,2.6726115889716182e-09,0.0,0.09486427141830053,0.0,0
" Anjos Rm, 1990, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Sharifi Np, 2015, ENERG BUILDINGS",0.00020483408439164277,3.2781421656077732e-15,0.0,0.06681721754602067,0.0,0
" Szumilas-Kowalczyk H, 2020, RENEW ENERG",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
"Mizeva I1, 2021, J PHYS CONF SER",0.004096681687832855,2.751101377680536e-08,0.06396768559418656,0.08438774804673996,0.06396768559418657,0
" Carroll J, 2015, COST ENERGY OFFSHOR",0.00020483408439164277,5.738646770750497e-06,0.0,0.09589659981535681,0.0,0
" Leephakpreeda T, 2005, BUILD ENVIRON",0.00020483408439164277,1.8932158727903568e-08,0.0,0.09478323334692372,0.0,0
" Humphreys Ma, 2005, BUILD RES INF",0.00020483408439164277,6.932125935690174e-11,0.0,0.08336890998821701,0.0,0
" Iso, 2012, 288022012 IS",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
" Bhamla Ms, 2017, PLOS ONE",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Suja-Thauvin L, 2017, OCEAN ENG",0.00020483408439164277,5.8279194787340104e-08,0.0,0.08725180061837613,0.0,0
" Churchfield Mj, 2017, 35 WIND EN S",0.00020483408439164277,1.112229019164228e-05,0.0,0.10937605018483253,0.0,0
" Platis A, 2021, WIND ENERGY",0.00040966816878328555,0.0011501110486271994,0.00014294818028302787,0.11248070409879501,0.00014176350595486366,0
" Johra H, 2019, J PHYS CONF SER",0.00040966816878328555,8.643605036076382e-15,0.011270952478912065,0.06343472667974688,0.011270952478912065,0
" Njomo-Wandji W, 2018, OCEAN ENG",0.00020483408439164277,1.3024495558804564e-07,0.0,0.10058306034571564,0.0,0
" Berge M, 2016, ENERG BUILDINGS",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Iea, 2018, IEA WORLD ENERGY BA",0.00020483408439164277,1.2625599460647789e-08,0.0,0.08717701469616614,0.0,0
" Bashtovoi V G, 1977, MAGNETOHYDRODYNAMICS",0.00020483408439164277,1.8633561771969974e-14,0.0,0.053691422789710425,0.0,0
" Bherwani H, 2020, URBAN CLIM",0.00020483408439164277,6.588171340516661e-09,0.0,0.09945606779799132,0.0,0
" Pierella F, COAST ENG",0.00020483408439164277,5.8279194787340104e-08,0.0,0.08725180061837613,0.0,0
" Chantelot P, 2020, PHYS REV E",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Wang Ht, 2012, AUTOMAT CONSTR",0.00020483408439164277,1.3883358802864816e-10,0.0,0.08003672311753036,0.0,0
" Manohar K, 2018, IEEE CONTR SYST MAG",0.00020483408439164277,1.4352210507801342e-14,0.0,0.0623586966240468,0.0,0
" Cemsuisse, 2019, KENNZAHLEN 201",0.00020483408439164277,1.2688574616015623e-14,0.0,0.055352101497749405,0.0,0
" Amsallem D, 2008, AIAA J",0.00020483408439164277,1.5555040705095267e-07,0.0,0.08519029088942014,0.0,0
" Gooroochurn M, 2019, J CLEAN ENERGY TECHN",0.00020483408439164277,3.413564994552725e-06,0.0,0.11640716278404349,0.0,0
" Nazarian N, 2018, URBAN CLIM",0.00020483408439164277,6.804623638881072e-10,0.0,0.09591167167639143,0.0,0
" Humphreys Ma, 2020, ADAPTIVE THERMAL CO",0.00020483408439164277,6.969472216500429e-11,0.0,0.0909446545332613,0.0,0
" Sergi Domenic Mario, 2013, APPLIED MECHANICS AND MATERIALS",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Radko T, 2013, DOUBLE DIFFUSIVE CO",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Ba Mh, 2019, BUILD ENVIRON",0.00020483408439164277,9.515141601935144e-11,0.0,0.09059698999758754,0.0,0
" International Renewable Energy Agency (Irena), 2021, RENEWABLE CAPACITY ",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Bossanyi E, 1997, P EWEC C DUBL CAST I",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Konis K, 2017, BUILD ENVIRON",0.00040966816878328555,2.6928539448993995e-09,0.0370678870395816,0.09550265067783016,0.036626620299304066,0
" Girod B, 2011, INT J LIFE CYCLE ASS",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Miller Re, 2009, INPUT OUTPUT ANAL F",0.00020483408439164277,6.231395854215751e-09,0.0,0.0867001722637589,0.0,0
" Fernandez Aj, 2019, ATMOS RES",0.00020483408439164277,1.0189981394361861e-05,0.0,0.10426945174173982,0.0,0
" Peters Sascha, 2019, MAT PROGR",0.00020483408439164277,1.0160749476166451e-10,0.0,0.08766227936291322,0.0,0
" Furlani E P, 2006, P NSTI NANOTECHNOL",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Sharifi E, 2020, INT J BIOMETEOROL",0.00020483408439164277,1.0786990310045209e-11,0.0,0.08651579861418775,0.0,0
" Clarke J, ENERGY SYSTEMS RES ",0.00040966816878328555,2.401610879952682e-16,0.00047686907989557555,0.05641387120257919,0.0004768690798955756,0
" Chen Zw, 2021, RENEW ENERG",0.00020483408439164277,5.5657597949286435e-06,0.0,0.10225582807950903,0.0,0
" Miller C, 2019, MACH LEARN KNOW EXTR",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Global Alliance For Buildings And Construction (Gabc) International Energy Agency (Iea) United Nations Environment Programme (Unep), 2019, 2019 GLOBAL STATUS ",0.00020483408439164277,4.939872137862822e-10,0.0,0.08068754648376167,0.0,0
" Tatsat H, 2021, MACHINE LEARNING DA",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
"[Anonymous], 2014, EN1644",0.00020483408439164277,4.939872137862822e-10,0.0,0.08068754648376167,0.0,0
" Vilgertshofer S, 2017, COMPUTING IN CIVIL ENGINEERING 2017: INFORMATION MODELLING AND DATA ANALYTICS",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Churchfield M, 2012, OVERVIEW SIMULATOR ",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Maronga B, 2017, J ATMOS SCI",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Zong H, 2020, J FLUID MECH",0.00020483408439164277,3.418545352845671e-05,0.0,0.10481118100431525,0.0,0
" Guanche R, 2016, OCEAN ENG",0.00040966816878328555,5.820555544230909e-06,0.002899161900248059,0.10545415271627606,0.001947447284108405,0
" Saffman Pg, 1975, P NATL ACAD SCI USA",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Marquez R, 2013, SOL ENERGY",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Doukas H, 2019, UNDERSTANDING RISKS AND UNCERTAINTIES IN ENERGY AND CLIMATE POLICY: MULTIDISCIPLINARY METHODS AND TOOLS FOR A LOW CARBON SOCIETY",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Herle S, 2020, PFG-J PHOTOGRAMM REM",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
"Neunaber I21, 2021, J PHYS CONF SER",0.0038918476034412127,0.004497073561642581,0.006335375282901019,0.1182597742357444,0.006339153390238834,0
" Dag Ko, 2020, WIND ENERGY",0.0008193363375665711,5.744904116429611e-05,0.0062395957901578624,0.12704608738647305,0.01045729873002515,0
" Schneemann J, 2020, WIND ENERGY SCI",0.00040966816878328555,0.0007648577245970147,0.0002701618523020047,0.1116779137595791,0.00021971174531337928,0
" Bekezhanova Vb, 2018, J SIB FED UNIV-MATH",0.00020483408439164277,1.0428104815554633e-11,0.0,0.0678517324290142,0.0,0
" Goldshtik M, 1991, J FLUID MECH",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Felstead A, 2017, NEW TECH WORK EMPLOY",0.00040966816878328555,6.731533837753291e-11,1.9154714321435464e-05,0.08166474297853833,1.986097474009519e-05,0
" Joulin P A, FRONT EARTH SC-SWITZ",0.00020483408439164277,1.281184851568639e-05,0.0,0.11851528172262278,0.0,0
" Schwarz K, 2010, J AEROSOL MED PULM D",0.00020483408439164277,6.961872010461954e-10,0.0,0.07747853549380267,0.0,0
"Abdelrahman Mm, 2022, BUILD ENVIRON",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Higgins Jpt, 2021, COCHRANE HDB SYSTEM",0.00020483408439164277,1.6416471508558872e-16,0.0,0.04989524247534365,0.0,0
" Scheu Mn, 2017, RELIAB ENG SYST SAFE",0.00020483408439164277,3.176426628336747e-08,0.0,0.0806289121207617,0.0,0
" Mialdun A, 2008, INT J HEAT MASS TRAN",0.00020483408439164277,1.9397333162605193e-09,0.0,0.07782188003124352,0.0,0
" Chilla F, 1996, J PHYS II",0.00020483408439164277,0.00036154325136189487,0.0,0.10647532223942771,0.0,0
" Eller Donnelle, 2019, MOINES REGISTE",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Hosseinloo Ah, 2020, APPL ENERG",0.00040966816878328555,1.220136080250359e-05,0.0013600231201138819,0.11723458924669213,0.0018162922912486632,0
" Jimenez Pa, 2015, WIND ENERGY",0.00040966816878328555,0.0014939350791063769,0.0001629450025971908,0.10968568154755218,0.00016966522169835956,0
" Touzani S, 2018, ENERG BUILDINGS",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Schreiber T, 2021, J PHYS CONF SER",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Mocanu Dc, 2018, NAT COMMUN",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Computer Springer, URB MORPH M DEEP LEA",0.00020483408439164277,4.5633353943200775e-12,0.0,0.07969441224962863,0.0,0
" Gutierrez W, 2014, J PHYS CONF SER",0.00020483408439164277,3.4086898737874654e-05,0.0,0.10885415505362439,0.0,0
" Suda S, 2021, PHYS REV LETT",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Hommelen Jr, 1959, JOURNAL OF COLLOID SCIENCE",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Efa, 2015, PROPERTY DATA SURVE",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Shepherd Tj, 2020, J APPL METEOROL CLIM",0.00040966816878328555,0.0010117086219197534,0.00022740396286079732,0.10821234622631054,0.000190478890066931,0
" Jonkman Jm, 2017, 35 WIND ENERGY S",0.00020483408439164277,5.329145682889054e-06,0.0,0.10704027713828411,0.0,0
"Abolhosseini S, 2014, RENEW SUST ENERG REV",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Vollmer L, 2019, THESIS U OLDENBURG ",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Futterer J P, 2017, PRAXIS TECH RE",0.00020483408439164277,7.721152558276816e-08,0.0,0.0954354413058352,0.0,0
"Achtert P, 2015, ATMOS MEAS TECH",0.00020483408439164277,5.547028661339296e-10,0.0,0.08158831492220532,0.0,0
" Dnv G, 2016, DNVGLST012",0.00020483408439164277,2.4179003458500904e-06,0.0,0.1055499102760902,0.0,0
" [Anonymous], 2014, P 15 ANN INT C DIG G",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Kim J, 2019, BUILD ENVIRON",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
" Torres-Diaz I, 2014, SOFT MATTER",0.00020483408439164277,1.8633561771969974e-14,0.0,0.053691422789710425,0.0,0
" Morgenthaler B, 2018, STAT DATA SWITZERLA",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Kantor N, 2015, THEOR APPL CLIMATOL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Shapiro Cr, 2018, J FLUID MECH",0.00040966816878328555,0.0005422610571963263,0.0007965839976595147,0.1096561173378855,0.0006554629995466723,0
" Maturana B, 2021, ARCHNET-IJAR",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Howland Mf, 2019, ENERGIES",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Andersen Sj, 2017, PHILOS T R SOC A",0.00040966816878328555,4.251011749295946e-05,7.08812205827059e-05,0.1242207577415333,0.00010011236794317568,0
" Murphy Kp, 2012, MACHINE LEARNING: A PROBABILISTIC PERSPECTIVE",0.00020483408439164277,2.4179003458500904e-06,0.0,0.1055499102760902,0.0,0
" Fowler Ar, 2006, J AFR EARTH SCI",0.00020483408439164277,1.1178481519539743e-05,0.0,0.10443004128430555,0.0,0
" Fonseca N, 2017, P OFFSH TECHN C 1 4",0.00020483408439164277,3.1583849819404336e-08,0.0,0.08873943469962738,0.0,0
"Annoni J, 2018, WIND ENERGY SCI",0.00020483408439164277,1.3281677685477864e-05,0.0,0.11423891423891423,0.0,0
" Chipindula J, 2018, SUSTAINABILITY-BASEL",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Allegrini J, 2014, BUILD ENVIRON",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Nebenf ~Uhr B, 2015, BOUND-LAY METEOROL",0.00020483408439164277,2.5331602491978744e-06,0.0,0.10124219738288298,0.0,0
" Van Engelen T, 2001, DEV WIND TURBINE CO",0.00020483408439164277,3.6869410013570787e-09,0.0,0.0831927474737147,0.0,0
" Skoglund Ieu, 2021, J PHYS CONF SER",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" He Xd, 2015, INT J BIOMETEOROL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Baechler Mc, 2015, HIGH PERFORMANCE HO",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Li Yf, 2019, SCI TECHNOL BUILT EN",0.00020483408439164277,2.2527522927081533e-08,0.0,0.09490115273215015,0.0,0
" Leimeister M, 2021, 2021 DEV FRAMEWORK W",0.00020483408439164277,9.850915902594367e-08,0.0,0.0973110885207997,0.0,0
" Siwek-Wilczynska K, 2004, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Davis M C, 2012, INT REV IND ORG PSYC",0.00020483408439164277,1.1747204770249805e-12,0.0,0.07914917073328902,0.0,0
